====================================================================================================
[Episode 1 START]
字段: Episode | Step | GlobalStep | Source | action_y | action_z | magnitude | angle_deg | direction | turn_angle_deg
Episode=1 | Step=32 | GlobalStep=32 | Source=WARMUP_RANDOM | action_y=+0.473540 | action_z=-0.166185 | magnitude=0.501854 | angle_deg=-19.34 | direction=+Y | turn_angle_deg=140.78
Episode=1 | Step=33 | GlobalStep=33 | Source=WARMUP_RANDOM | action_y=-0.723766 | action_z=-0.706660 | magnitude=1.011536 | angle_deg=-135.69 | direction=-Y-Z | turn_angle_deg=116.35
Episode=1 | Step=34 | GlobalStep=34 | Source=WARMUP_RANDOM | action_y=-0.527663 | action_z=+0.860654 | magnitude=1.009532 | angle_deg=+121.51 | direction=-Y+Z | turn_angle_deg=102.80
Episode=1 | Step=35 | GlobalStep=35 | Source=WARMUP_RANDOM | action_y=+0.952626 | action_z=+0.193103 | magnitude=0.972000 | angle_deg=+11.46 | direction=+Y | turn_angle_deg=110.05
Episode=1 | Step=36 | GlobalStep=36 | Source=WARMUP_RANDOM | action_y=+0.713590 | action_z=+0.076979 | magnitude=0.717730 | angle_deg=+6.16 | direction=+Y | turn_angle_deg=5.30
Episode=1 | Step=37 | GlobalStep=37 | Source=WARMUP_RANDOM | action_y=+0.871378 | action_z=-0.479375 | magnitude=0.994535 | angle_deg=-28.82 | direction=+Y-Z | turn_angle_deg=34.97
Episode=1 | Step=38 | GlobalStep=38 | Source=WARMUP_RANDOM | action_y=-0.527219 | action_z=-0.754361 | magnitude=0.920337 | angle_deg=-124.95 | direction=-Y-Z | turn_angle_deg=96.13
Episode=1 | Step=39 | GlobalStep=39 | Source=WARMUP_RANDOM | action_y=-0.603887 | action_z=-0.907893 | magnitude=1.090390 | angle_deg=-123.63 | direction=-Y-Z | turn_angle_deg=1.32
Episode=1 | Step=40 | GlobalStep=40 | Source=WARMUP_RANDOM | action_y=-0.147415 | action_z=-0.133290 | magnitude=0.198740 | angle_deg=-137.88 | direction=-Y-Z | turn_angle_deg=14.25
Episode=1 | Step=41 | GlobalStep=41 | Source=WARMUP_RANDOM | action_y=+0.091918 | action_z=-0.836881 | magnitude=0.841914 | angle_deg=-83.73 | direction=-Z | turn_angle_deg=54.15
Episode=1 | Step=42 | GlobalStep=42 | Source=WARMUP_RANDOM | action_y=-0.631513 | action_z=-0.378558 | magnitude=0.736284 | angle_deg=-149.06 | direction=-Y-Z | turn_angle_deg=65.33
Episode=1 | Step=43 | GlobalStep=43 | Source=WARMUP_RANDOM | action_y=+0.805690 | action_z=+0.930881 | magnitude=1.231128 | angle_deg=+49.12 | direction=+Y+Z | turn_angle_deg=161.82
Episode=1 | Step=44 | GlobalStep=44 | Source=WARMUP_RANDOM | action_y=-0.039788 | action_z=-0.021364 | magnitude=0.045161 | angle_deg=-151.77 | direction=-Y-Z | turn_angle_deg=159.11
Episode=1 | Step=45 | GlobalStep=45 | Source=WARMUP_RANDOM | action_y=+0.572108 | action_z=+0.283481 | magnitude=0.638490 | angle_deg=+26.36 | direction=+Y+Z | turn_angle_deg=178.12
Episode=1 | Step=46 | GlobalStep=46 | Source=WARMUP_RANDOM | action_y=+0.613453 | action_z=-0.533090 | magnitude=0.812718 | angle_deg=-40.99 | direction=+Y-Z | turn_angle_deg=67.35
Episode=1 | Step=47 | GlobalStep=47 | Source=WARMUP_RANDOM | action_y=-0.230551 | action_z=-0.189903 | magnitude=0.298693 | angle_deg=-140.52 | direction=-Y-Z | turn_angle_deg=99.53
Episode=1 | Step=48 | GlobalStep=48 | Source=WARMUP_RANDOM | action_y=+0.654507 | action_z=-0.943125 | magnitude=1.147983 | angle_deg=-55.24 | direction=+Y-Z | turn_angle_deg=85.28
Episode=1 | Step=49 | GlobalStep=49 | Source=WARMUP_RANDOM | action_y=-0.769224 | action_z=-0.293462 | magnitude=0.823302 | angle_deg=-159.12 | direction=-Y | turn_angle_deg=103.88
Episode=1 | Step=50 | GlobalStep=50 | Source=WARMUP_RANDOM | action_y=+0.810124 | action_z=+0.338103 | magnitude=0.877847 | angle_deg=+22.65 | direction=+Y+Z | turn_angle_deg=178.23
Episode=1 | Step=51 | GlobalStep=51 | Source=WARMUP_RANDOM | action_y=+0.726316 | action_z=+0.027865 | magnitude=0.726850 | angle_deg=+2.20 | direction=+Y | turn_angle_deg=20.46
Episode=1 | Step=52 | GlobalStep=52 | Source=WARMUP_RANDOM | action_y=-0.393675 | action_z=+0.075362 | magnitude=0.400824 | angle_deg=+169.16 | direction=-Y | turn_angle_deg=166.97
Episode=1 | Step=53 | GlobalStep=53 | Source=WARMUP_RANDOM | action_y=-0.210316 | action_z=-0.041896 | magnitude=0.214448 | angle_deg=-168.73 | direction=-Y | turn_angle_deg=22.10
Episode=1 | Step=54 | GlobalStep=54 | Source=WARMUP_RANDOM | action_y=-0.617179 | action_z=+0.222121 | magnitude=0.655932 | angle_deg=+160.21 | direction=-Y | turn_angle_deg=31.06
Episode=1 | Step=55 | GlobalStep=55 | Source=WARMUP_RANDOM | action_y=+0.995115 | action_z=-0.349884 | magnitude=1.054833 | angle_deg=-19.37 | direction=+Y | turn_angle_deg=179.58
Episode=1 | Step=56 | GlobalStep=56 | Source=WARMUP_RANDOM | action_y=+0.028563 | action_z=-0.838205 | magnitude=0.838691 | angle_deg=-88.05 | direction=-Z | turn_angle_deg=68.68
Episode=1 | Step=57 | GlobalStep=57 | Source=WARMUP_RANDOM | action_y=-0.431362 | action_z=+0.825308 | magnitude=0.931239 | angle_deg=+117.59 | direction=-Y+Z | turn_angle_deg=154.36
Episode=1 | Step=58 | GlobalStep=58 | Source=WARMUP_RANDOM | action_y=-0.392349 | action_z=-0.695732 | magnitude=0.798737 | angle_deg=-119.42 | direction=-Y-Z | turn_angle_deg=122.99
Episode=1 | Step=59 | GlobalStep=59 | Source=WARMUP_RANDOM | action_y=-0.398952 | action_z=+0.211440 | magnitude=0.451519 | angle_deg=+152.08 | direction=-Y+Z | turn_angle_deg=88.50
Episode=1 | Step=60 | GlobalStep=60 | Source=WARMUP_RANDOM | action_y=-0.433780 | action_z=+0.655823 | magnitude=0.786301 | angle_deg=+123.48 | direction=-Y+Z | turn_angle_deg=28.60
Episode=1 | Step=61 | GlobalStep=61 | Source=WARMUP_RANDOM | action_y=+0.114514 | action_z=+0.453498 | magnitude=0.467732 | angle_deg=+75.83 | direction=+Z | turn_angle_deg=47.65
Episode=1 | Step=62 | GlobalStep=62 | Source=WARMUP_RANDOM | action_y=+0.880555 | action_z=-0.610298 | magnitude=1.071374 | angle_deg=-34.73 | direction=+Y-Z | turn_angle_deg=110.55
Episode=1 | Step=63 | GlobalStep=63 | Source=WARMUP_RANDOM | action_y=-0.625620 | action_z=+0.132627 | magnitude=0.639523 | angle_deg=+168.03 | direction=-Y | turn_angle_deg=157.24
Episode=1 | Step=64 | GlobalStep=64 | Source=WARMUP_RANDOM | action_y=-0.409006 | action_z=+0.640088 | magnitude=0.759604 | angle_deg=+122.58 | direction=-Y+Z | turn_angle_deg=45.45
Episode=1 | Step=65 | GlobalStep=65 | Source=WARMUP_RANDOM | action_y=-0.111259 | action_z=+0.031644 | magnitude=0.115671 | angle_deg=+164.12 | direction=-Y | turn_angle_deg=41.55
Episode=1 | Step=66 | GlobalStep=66 | Source=WARMUP_RANDOM | action_y=+0.922548 | action_z=+0.416668 | magnitude=1.012278 | angle_deg=+24.31 | direction=+Y+Z | turn_angle_deg=139.82
Episode=1 | Step=67 | GlobalStep=67 | Source=WARMUP_RANDOM | action_y=+0.987508 | action_z=+0.311351 | magnitude=1.035428 | angle_deg=+17.50 | direction=+Y | turn_angle_deg=6.81
Episode=1 | Step=68 | GlobalStep=68 | Source=WARMUP_RANDOM | action_y=+0.821037 | action_z=+0.349723 | magnitude=0.892416 | angle_deg=+23.07 | direction=+Y+Z | turn_angle_deg=5.57
Episode=1 | Step=69 | GlobalStep=69 | Source=WARMUP_RANDOM | action_y=+0.719737 | action_z=+0.088177 | magnitude=0.725119 | angle_deg=+6.98 | direction=+Y | turn_angle_deg=16.09
Episode=1 | Step=70 | GlobalStep=70 | Source=WARMUP_RANDOM | action_y=+0.522025 | action_z=-0.621486 | magnitude=0.811637 | angle_deg=-49.97 | direction=+Y-Z | turn_angle_deg=56.96
Episode=1 | Step=71 | GlobalStep=71 | Source=WARMUP_RANDOM | action_y=+0.514252 | action_z=+0.632432 | magnitude=0.815124 | angle_deg=+50.88 | direction=+Y+Z | turn_angle_deg=100.86
Episode=1 | Step=72 | GlobalStep=72 | Source=WARMUP_RANDOM | action_y=+0.371597 | action_z=+0.520807 | magnitude=0.639784 | angle_deg=+54.49 | direction=+Y+Z | turn_angle_deg=3.61
Episode=1 | Step=73 | GlobalStep=73 | Source=WARMUP_RANDOM | action_y=+0.783494 | action_z=+0.195986 | magnitude=0.807634 | angle_deg=+14.04 | direction=+Y | turn_angle_deg=40.45
Episode=1 | Step=74 | GlobalStep=74 | Source=WARMUP_RANDOM | action_y=+0.656736 | action_z=-0.674749 | magnitude=0.941588 | angle_deg=-45.78 | direction=+Y-Z | turn_angle_deg=59.82
Episode=1 | Step=75 | GlobalStep=75 | Source=WARMUP_RANDOM | action_y=+0.513292 | action_z=+0.652106 | magnitude=0.829886 | angle_deg=+51.79 | direction=+Y+Z | turn_angle_deg=97.57
Episode=1 | Step=76 | GlobalStep=76 | Source=WARMUP_RANDOM | action_y=+0.221457 | action_z=+0.505782 | magnitude=0.552140 | angle_deg=+66.35 | direction=+Y+Z | turn_angle_deg=14.56
Episode=1 | Step=77 | GlobalStep=77 | Source=WARMUP_RANDOM | action_y=+0.188606 | action_z=+0.846033 | magnitude=0.866801 | angle_deg=+77.43 | direction=+Z | turn_angle_deg=11.08
Episode=1 | Step=78 | GlobalStep=78 | Source=WARMUP_RANDOM | action_y=+0.952831 | action_z=+0.639551 | magnitude=1.147568 | angle_deg=+33.87 | direction=+Y+Z | turn_angle_deg=43.56
Episode=1 | Step=79 | GlobalStep=79 | Source=WARMUP_RANDOM | action_y=+0.578332 | action_z=+0.069954 | magnitude=0.582548 | angle_deg=+6.90 | direction=+Y | turn_angle_deg=26.97
Episode=1 | Step=80 | GlobalStep=80 | Source=WARMUP_RANDOM | action_y=+0.792257 | action_z=-0.023355 | magnitude=0.792601 | angle_deg=-1.69 | direction=+Y | turn_angle_deg=8.59
Episode=1 | Step=81 | GlobalStep=81 | Source=WARMUP_RANDOM | action_y=-0.745188 | action_z=+0.855293 | magnitude=1.134386 | angle_deg=+131.06 | direction=-Y+Z | turn_angle_deg=132.75
Episode=1 | Step=82 | GlobalStep=82 | Source=WARMUP_RANDOM | action_y=+0.648229 | action_z=+0.917784 | magnitude=1.123623 | angle_deg=+54.77 | direction=+Y+Z | turn_angle_deg=76.30
Episode=1 | Step=83 | GlobalStep=83 | Source=WARMUP_RANDOM | action_y=-0.940395 | action_z=-0.793271 | magnitude=1.230293 | angle_deg=-139.85 | direction=-Y-Z | turn_angle_deg=165.38
Episode=1 | Step=84 | GlobalStep=84 | Source=WARMUP_RANDOM | action_y=-0.549166 | action_z=+0.865436 | magnitude=1.024969 | angle_deg=+122.40 | direction=-Y+Z | turn_angle_deg=97.75
Episode=1 | Step=85 | GlobalStep=85 | Source=WARMUP_RANDOM | action_y=-0.372732 | action_z=+0.071115 | magnitude=0.379456 | angle_deg=+169.20 | direction=-Y | turn_angle_deg=46.80
Episode=1 | Step=86 | GlobalStep=86 | Source=WARMUP_RANDOM | action_y=-0.689921 | action_z=-0.320292 | magnitude=0.760644 | angle_deg=-155.10 | direction=-Y-Z | turn_angle_deg=35.70
Episode=1 | Step=87 | GlobalStep=87 | Source=WARMUP_RANDOM | action_y=-0.112890 | action_z=+0.624112 | magnitude=0.634239 | angle_deg=+100.25 | direction=+Z | turn_angle_deg=104.65
Episode=1 | Step=88 | GlobalStep=88 | Source=WARMUP_RANDOM | action_y=-0.610206 | action_z=-0.830227 | magnitude=1.030353 | angle_deg=-126.32 | direction=-Y-Z | turn_angle_deg=133.43
Episode=1 | Step=89 | GlobalStep=89 | Source=WARMUP_RANDOM | action_y=+0.857097 | action_z=-0.071423 | magnitude=0.860067 | angle_deg=-4.76 | direction=+Y | turn_angle_deg=121.55
Episode=1 | Step=90 | GlobalStep=90 | Source=WARMUP_RANDOM | action_y=+0.529857 | action_z=-0.366400 | magnitude=0.644203 | angle_deg=-34.66 | direction=+Y-Z | turn_angle_deg=29.90
Episode=1 | Step=91 | GlobalStep=91 | Source=WARMUP_RANDOM | action_y=-0.877366 | action_z=-0.166740 | magnitude=0.893070 | angle_deg=-169.24 | direction=-Y | turn_angle_deg=134.58
Episode=1 | Step=92 | GlobalStep=92 | Source=WARMUP_RANDOM | action_y=+0.730158 | action_z=-0.327759 | magnitude=0.800348 | angle_deg=-24.17 | direction=+Y-Z | turn_angle_deg=145.06
Episode=1 | Step=93 | GlobalStep=93 | Source=WARMUP_RANDOM | action_y=+0.878874 | action_z=+0.805746 | magnitude=1.192328 | angle_deg=+42.51 | direction=+Y+Z | turn_angle_deg=66.69
Episode=1 | Step=94 | GlobalStep=94 | Source=WARMUP_RANDOM | action_y=-0.839427 | action_z=-0.098038 | magnitude=0.845133 | angle_deg=-173.34 | direction=-Y | turn_angle_deg=144.15
Episode=1 | Step=95 | GlobalStep=95 | Source=WARMUP_RANDOM | action_y=-0.239325 | action_z=+0.773130 | magnitude=0.809325 | angle_deg=+107.20 | direction=+Z | turn_angle_deg=79.46
Episode=1 | Step=96 | GlobalStep=96 | Source=WARMUP_RANDOM | action_y=-0.400758 | action_z=-0.992691 | magnitude=1.070533 | angle_deg=-111.98 | direction=-Z | turn_angle_deg=140.82
Episode=1 | Step=97 | GlobalStep=97 | Source=WARMUP_RANDOM | action_y=+0.342316 | action_z=+0.042791 | magnitude=0.344980 | angle_deg=+7.13 | direction=+Y | turn_angle_deg=119.11
Episode=1 | Step=98 | GlobalStep=98 | Source=WARMUP_RANDOM | action_y=+0.886814 | action_z=-0.286809 | magnitude=0.932040 | angle_deg=-17.92 | direction=+Y | turn_angle_deg=25.05
Episode=1 | Step=99 | GlobalStep=99 | Source=WARMUP_RANDOM | action_y=-0.032815 | action_z=+0.010199 | magnitude=0.034363 | angle_deg=+162.73 | direction=-Y | turn_angle_deg=179.34
Episode=1 | Step=100 | GlobalStep=100 | Source=WARMUP_RANDOM | action_y=+0.767405 | action_z=+0.121744 | magnitude=0.777001 | angle_deg=+9.01 | direction=+Y | turn_angle_deg=153.72
Episode=1 | Step=101 | GlobalStep=101 | Source=WARMUP_RANDOM | action_y=+0.819861 | action_z=+0.070253 | magnitude=0.822866 | angle_deg=+4.90 | direction=+Y | turn_angle_deg=4.12
Episode=1 | Step=102 | GlobalStep=102 | Source=WARMUP_RANDOM | action_y=+0.867048 | action_z=+0.841965 | magnitude=1.208585 | angle_deg=+44.16 | direction=+Y+Z | turn_angle_deg=39.26
Episode=1 | Step=103 | GlobalStep=103 | Source=WARMUP_RANDOM | action_y=+0.327173 | action_z=+0.703560 | magnitude=0.775912 | angle_deg=+65.06 | direction=+Y+Z | turn_angle_deg=20.90
Episode=1 | Step=104 | GlobalStep=104 | Source=WARMUP_RANDOM | action_y=+0.094494 | action_z=-0.231454 | magnitude=0.250001 | angle_deg=-67.79 | direction=-Z | turn_angle_deg=132.85
Episode=1 | Step=105 | GlobalStep=105 | Source=WARMUP_RANDOM | action_y=+0.757953 | action_z=+0.915468 | magnitude=1.188518 | angle_deg=+50.38 | direction=+Y+Z | turn_angle_deg=118.17
Episode=1 | Step=106 | GlobalStep=106 | Source=WARMUP_RANDOM | action_y=+0.012472 | action_z=-0.343668 | magnitude=0.343894 | angle_deg=-87.92 | direction=-Z | turn_angle_deg=138.30
Episode=1 | Step=107 | GlobalStep=107 | Source=WARMUP_RANDOM | action_y=-0.635710 | action_z=-0.542888 | magnitude=0.835975 | angle_deg=-139.50 | direction=-Y-Z | turn_angle_deg=51.58
Episode=1 | Step=108 | GlobalStep=108 | Source=WARMUP_RANDOM | action_y=+0.242201 | action_z=+0.860852 | magnitude=0.894275 | angle_deg=+74.29 | direction=+Z | turn_angle_deg=146.21
Episode=1 | Step=109 | GlobalStep=109 | Source=WARMUP_RANDOM | action_y=+0.979758 | action_z=+0.363290 | magnitude=1.044942 | angle_deg=+20.34 | direction=+Y | turn_angle_deg=53.94
Episode=1 | Step=110 | GlobalStep=110 | Source=WARMUP_RANDOM | action_y=+0.847681 | action_z=-0.498883 | magnitude=0.983589 | angle_deg=-30.48 | direction=+Y-Z | turn_angle_deg=50.82
Episode=1 | Step=111 | GlobalStep=111 | Source=WARMUP_RANDOM | action_y=+0.560783 | action_z=-0.246299 | magnitude=0.612488 | angle_deg=-23.71 | direction=+Y-Z | turn_angle_deg=6.77
Episode=1 | Step=112 | GlobalStep=112 | Source=WARMUP_RANDOM | action_y=+0.483047 | action_z=-0.649855 | magnitude=0.809720 | angle_deg=-53.38 | direction=+Y-Z | turn_angle_deg=29.66
Episode=1 | Step=113 | GlobalStep=113 | Source=WARMUP_RANDOM | action_y=-0.485439 | action_z=-0.728169 | magnitude=0.875146 | angle_deg=-123.69 | direction=-Y-Z | turn_angle_deg=70.31
Episode=1 | Step=114 | GlobalStep=114 | Source=WARMUP_RANDOM | action_y=-0.818807 | action_z=-0.104056 | magnitude=0.825392 | angle_deg=-172.76 | direction=-Y | turn_angle_deg=49.07
Episode=1 | Step=115 | GlobalStep=115 | Source=WARMUP_RANDOM | action_y=-0.686497 | action_z=+0.045086 | magnitude=0.687976 | angle_deg=+176.24 | direction=-Y | turn_angle_deg=11.00
Episode=1 | Step=116 | GlobalStep=116 | Source=WARMUP_RANDOM | action_y=+0.603462 | action_z=+0.258217 | magnitude=0.656386 | angle_deg=+23.17 | direction=+Y+Z | turn_angle_deg=153.08
Episode=1 | Step=117 | GlobalStep=117 | Source=WARMUP_RANDOM | action_y=-0.962289 | action_z=+0.361086 | magnitude=1.027805 | angle_deg=+159.43 | direction=-Y | turn_angle_deg=136.27
Episode=1 | Step=118 | GlobalStep=118 | Source=WARMUP_RANDOM | action_y=+0.608749 | action_z=+0.699549 | magnitude=0.927332 | angle_deg=+48.97 | direction=+Y+Z | turn_angle_deg=110.46
Episode=1 | Step=119 | GlobalStep=119 | Source=WARMUP_RANDOM | action_y=+0.191172 | action_z=+0.642156 | magnitude=0.670008 | angle_deg=+73.42 | direction=+Z | turn_angle_deg=24.45
Episode=1 | Step=120 | GlobalStep=120 | Source=WARMUP_RANDOM | action_y=-0.283173 | action_z=-0.141617 | magnitude=0.316611 | angle_deg=-153.43 | direction=-Y-Z | turn_angle_deg=133.15
Episode=1 | Step=121 | GlobalStep=121 | Source=WARMUP_RANDOM | action_y=-0.773537 | action_z=-0.397755 | magnitude=0.869810 | angle_deg=-152.79 | direction=-Y-Z | turn_angle_deg=0.64
Episode=1 | Step=122 | GlobalStep=122 | Source=WARMUP_RANDOM | action_y=+0.718233 | action_z=-0.257197 | magnitude=0.762895 | angle_deg=-19.70 | direction=+Y | turn_angle_deg=133.09
Episode=1 | Step=123 | GlobalStep=123 | Source=WARMUP_RANDOM | action_y=-0.544718 | action_z=-0.726850 | magnitude=0.908311 | angle_deg=-126.85 | direction=-Y-Z | turn_angle_deg=107.15
Episode=1 | Step=124 | GlobalStep=124 | Source=WARMUP_RANDOM | action_y=-0.660866 | action_z=+0.341838 | magnitude=0.744041 | angle_deg=+152.65 | direction=-Y+Z | turn_angle_deg=80.50
Episode=1 | Step=125 | GlobalStep=125 | Source=WARMUP_RANDOM | action_y=+0.436607 | action_z=-0.852629 | magnitude=0.957915 | angle_deg=-62.88 | direction=+Y-Z | turn_angle_deg=144.47
Episode=1 | Step=126 | GlobalStep=126 | Source=WARMUP_RANDOM | action_y=+0.693676 | action_z=+0.282152 | magnitude=0.748863 | angle_deg=+22.13 | direction=+Y | turn_angle_deg=85.02
Episode=1 | Step=127 | GlobalStep=127 | Source=WARMUP_RANDOM | action_y=+0.764934 | action_z=+0.802540 | magnitude=1.108691 | angle_deg=+46.37 | direction=+Y+Z | turn_angle_deg=24.24
Episode=1 | Step=128 | GlobalStep=128 | Source=WARMUP_RANDOM | action_y=+0.206884 | action_z=+0.522108 | magnitude=0.561602 | angle_deg=+68.38 | direction=+Z | turn_angle_deg=22.01
Episode=1 | Step=129 | GlobalStep=129 | Source=WARMUP_RANDOM | action_y=+0.640766 | action_z=+0.380938 | magnitude=0.745449 | angle_deg=+30.73 | direction=+Y+Z | turn_angle_deg=37.65
Episode=1 | Step=130 | GlobalStep=130 | Source=WARMUP_RANDOM | action_y=-0.313733 | action_z=-0.296677 | magnitude=0.431793 | angle_deg=-136.60 | direction=-Y-Z | turn_angle_deg=167.33
Episode=1 | Step=131 | GlobalStep=131 | Source=WARMUP_RANDOM | action_y=+0.382838 | action_z=-0.993539 | magnitude=1.064746 | angle_deg=-68.93 | direction=-Z | turn_angle_deg=67.67
